sample no_occurences quality_scores
total_map_quality.txt X1410N 23269
total_map_quality.txt X1410N 31674
total_map_quality.txt X1410N 10070
total_map_quality.txt X1410N 18530
total_map_quality.txt X1410N 26896
total_map_quality.txt X1410N 7830
total_map_quality.txt X1410N 48770
total_map_quality.txt X1410N 15545
total_map_quality.txt X1410N 24106
total_map_quality.txt X1410N 22884
total_map_quality.txt X1410N 38787
total_map_quality.txt X1410N 5960
total_map_quality.txt X1410N 52878
total_map_quality.txt X1410N 71061
total_map_quality.txt X1410N 93799
total_map_quality.txt X1410N 87987
total_map_quality.txt X1410N 152794
total_map_quality.txt X1410N 296080
total_map_quality.txt X1410N 9401
total_map_quality.txt X1410N 935256
total_map_quality.txt X1410N 6522
total_map_quality.txt X1410N 6367
total_map_quality.txt X1410N 48416
total_map_quality.txt X1410N 15064
total_map_quality.txt X1410N 19273
total_map_quality.txt X1410N 3227
total_map_quality.txt X1410N 52219
total_map_quality.txt X1410N 7220
total_map_quality.txt X1410N 7507
total_map_quality.txt X1410N 14259
total_map_quality.txt X1410N 25617
total_map_quality.txt X1410N 6129
total_map_quality.txt X1410N 67100
total_map_quality.txt X1410N 11463
total_map_quality.txt X1410N 1054028
total_map_quality.txt X1410N 13555
total_map_quality.txt X1410N 45646
total_map_quality.txt X1410N 36136
total_map_quality.txt X1410N 31316
total_map_quality.txt X1410N 102754
total_map_quality.txt X1410N 53302
total_map_quality.txt X1410N 132874
total_map_quality.txt X1410N 179748
total_map_quality.txt X1410N 170384
total_map_quality.txt X1410N 12348
total_map_quality.txt X1410N 781577
total_map_quality.txt X1410N 35754
total_map_quality.txt X1410N 74045
total_map_quality.txt X1410N 23891
total_map_quality.txt X1410N 34807
total_map_quality.txt X1410N 95305
total_map_quality.txt X1410N 6409
total_map_quality.txt X1410N 155175
total_map_quality.txt X1410N 9701
total_map_quality.txt X1410N 15730
total_map_quality.txt X1410N 18901
total_map_quality.txt X1410N 116562238
total_map_quality.txt X1410N 28513
total_map_quality.txt X1410N 13266
total_map_quality.txt X1410N 57745
total_map_quality.txt X1410T 4874581
total_map_quality.txt X1410T 21534
total_map_quality.txt X1410T 27406
total_map_quality.txt X1410T 9348
total_map_quality.txt X1410T 17905
total_map_quality.txt X1410T 25447
total_map_quality.txt X1410T 8008
total_map_quality.txt X1410T 44567
total_map_quality.txt X1410T 14873
total_map_quality.txt X1410T 20500
total_map_quality.txt X1410T 20411
total_map_quality.txt X1410T 33762
total_map_quality.txt X1410T 5935
total_map_quality.txt X1410T 42862
total_map_quality.txt X1410T 63131
total_map_quality.txt X1410T 80007
total_map_quality.txt X1410T 72414
total_map_quality.txt X1410T 135119
total_map_quality.txt X1410T 265083
total_map_quality.txt X1410T 8693
total_map_quality.txt X1410T 817926
total_map_quality.txt X1410T 6245
total_map_quality.txt X1410T 6017
total_map_quality.txt X1410T 44163
total_map_quality.txt X1410T 14364
total_map_quality.txt X1410T 17875
total_map_quality.txt X1410T 2978
total_map_quality.txt X1410T 46763
total_map_quality.txt X1410T 6273
total_map_quality.txt X1410T 6789
total_map_quality.txt X1410T 13705
total_map_quality.txt X1410T 22739
total_map_quality.txt X1410T 6374
total_map_quality.txt X1410T 60428
total_map_quality.txt X1410T 10543
total_map_quality.txt X1410T 950411
total_map_quality.txt X1410T 12833
total_map_quality.txt X1410T 42666
total_map_quality.txt X1410T 35189
total_map_quality.txt X1410T 28482
total_map_quality.txt X1410T 101943
total_map_quality.txt X1410T 47646
total_map_quality.txt X1410T 117906
total_map_quality.txt X1410T 171778
total_map_quality.txt X1410T 153600
total_map_quality.txt X1410T 11619
total_map_quality.txt X1410T 680182
total_map_quality.txt X1410T 45343
total_map_quality.txt X1410T 65793
total_map_quality.txt X1410T 21481
total_map_quality.txt X1410T 44232
total_map_quality.txt X1410T 88179
total_map_quality.txt X1410T 8334
total_map_quality.txt X1410T 148365
total_map_quality.txt X1410T 9427
total_map_quality.txt X1410T 17471
total_map_quality.txt X1410T 17837
total_map_quality.txt X1410T 105616911
total_map_quality.txt X1410T 26611
total_map_quality.txt X1410T 12450
total_map_quality.txt X1410T 51580
total_map_quality.txt X1419N 5369470
total_map_quality.txt X1419N 23183
total_map_quality.txt X1419N 29224
total_map_quality.txt X1419N 9787
total_map_quality.txt X1419N 20333
total_map_quality.txt X1419N 26744
total_map_quality.txt X1419N 9070
total_map_quality.txt X1419N 45957
total_map_quality.txt X1419N 14649
total_map_quality.txt X1419N 21287
total_map_quality.txt X1419N 23743
total_map_quality.txt X1419N 36367
total_map_quality.txt X1419N 6949
total_map_quality.txt X1419N 51755
total_map_quality.txt X1419N 64790
total_map_quality.txt X1419N 83553
total_map_quality.txt X1419N 74797
total_map_quality.txt X1419N 136514
total_map_quality.txt X1419N 262125
total_map_quality.txt X1419N 9418
total_map_quality.txt X1419N 832991
total_map_quality.txt X1419N 6390
total_map_quality.txt X1419N 5855
total_map_quality.txt X1419N 47245
total_map_quality.txt X1419N 16380
total_map_quality.txt X1419N 18457
total_map_quality.txt X1419N 3413
total_map_quality.txt X1419N 49149
total_map_quality.txt X1419N 6550
total_map_quality.txt X1419N 7046
total_map_quality.txt X1419N 14453
total_map_quality.txt X1419N 23543
total_map_quality.txt X1419N 6201
total_map_quality.txt X1419N 61174
total_map_quality.txt X1419N 11732
total_map_quality.txt X1419N 1005725
total_map_quality.txt X1419N 14149
total_map_quality.txt X1419N 44572
total_map_quality.txt X1419N 35114
total_map_quality.txt X1419N 31866
total_map_quality.txt X1419N 94920
total_map_quality.txt X1419N 52783
total_map_quality.txt X1419N 124650
total_map_quality.txt X1419N 164261
total_map_quality.txt X1419N 170422
total_map_quality.txt X1419N 12127
total_map_quality.txt X1419N 674219
total_map_quality.txt X1419N 39189
total_map_quality.txt X1419N 68433
total_map_quality.txt X1419N 24490
total_map_quality.txt X1419N 41604
total_map_quality.txt X1419N 88070
total_map_quality.txt X1419N 8860
total_map_quality.txt X1419N 146688
total_map_quality.txt X1419N 12192
total_map_quality.txt X1419N 19317
total_map_quality.txt X1419N 20260
total_map_quality.txt X1419N 102794072
total_map_quality.txt X1419N 27386
total_map_quality.txt X1419N 13245
total_map_quality.txt X1419N 54460
total_map_quality.txt X1419T 4649021
total_map_quality.txt X1419T 22007
total_map_quality.txt X1419T 27975
total_map_quality.txt X1419T 9634
total_map_quality.txt X1419T 19569
total_map_quality.txt X1419T 26111
total_map_quality.txt X1419T 9420
total_map_quality.txt X1419T 47437
total_map_quality.txt X1419T 14015
total_map_quality.txt X1419T 18369
total_map_quality.txt X1419T 22922
total_map_quality.txt X1419T 34584
total_map_quality.txt X1419T 6763
total_map_quality.txt X1419T 46906
total_map_quality.txt X1419T 62423
total_map_quality.txt X1419T 80596
total_map_quality.txt X1419T 73391
total_map_quality.txt X1419T 133753
total_map_quality.txt X1419T 247347
total_map_quality.txt X1419T 9868
total_map_quality.txt X1419T 812714
total_map_quality.txt X1419T 6635
total_map_quality.txt X1419T 5940
total_map_quality.txt X1419T 47208
total_map_quality.txt X1419T 16255
total_map_quality.txt X1419T 18717
total_map_quality.txt X1419T 3359
total_map_quality.txt X1419T 50044
total_map_quality.txt X1419T 6871
total_map_quality.txt X1419T 7398
total_map_quality.txt X1419T 14351
total_map_quality.txt X1419T 24816
total_map_quality.txt X1419T 7013
total_map_quality.txt X1419T 63185
total_map_quality.txt X1419T 11221
total_map_quality.txt X1419T 1006296
total_map_quality.txt X1419T 14213
total_map_quality.txt X1419T 46021
total_map_quality.txt X1419T 39022
total_map_quality.txt X1419T 30535
total_map_quality.txt X1419T 110924
total_map_quality.txt X1419T 50838
total_map_quality.txt X1419T 122520
total_map_quality.txt X1419T 177671
total_map_quality.txt X1419T 165020
total_map_quality.txt X1419T 11982
total_map_quality.txt X1419T 683809
total_map_quality.txt X1419T 51239
total_map_quality.txt X1419T 69883
total_map_quality.txt X1419T 23076
total_map_quality.txt X1419T 50251
total_map_quality.txt X1419T 90867
total_map_quality.txt X1419T 9596
total_map_quality.txt X1419T 152955
total_map_quality.txt X1419T 10377
total_map_quality.txt X1419T 20407
total_map_quality.txt X1419T 19231
total_map_quality.txt X1419T 105377572
total_map_quality.txt X1419T 26364
total_map_quality.txt X1419T 12000
total_map_quality.txt X1419T 52820
total_map_quality.txt X1471T 5038226
total_map_quality.txt X1471T 23449
total_map_quality.txt X1471T 29058
total_map_quality.txt X1471T 10859
total_map_quality.txt X1471T 20125
total_map_quality.txt X1471T 25883
total_map_quality.txt X1471T 8892
total_map_quality.txt X1471T 48073
total_map_quality.txt X1471T 15958
total_map_quality.txt X1471T 22817
total_map_quality.txt X1471T 23821
total_map_quality.txt X1471T 35471
total_map_quality.txt X1471T 7176
total_map_quality.txt X1471T 45601
total_map_quality.txt X1471T 67163
total_map_quality.txt X1471T 88106
total_map_quality.txt X1471T 84778
total_map_quality.txt X1471T 147334
total_map_quality.txt X1471T 263650
total_map_quality.txt X1471T 9175
total_map_quality.txt X1471T 844587
total_map_quality.txt X1471T 6778
total_map_quality.txt X1471T 6887
total_map_quality.txt X1471T 48771
total_map_quality.txt X1471T 16685
total_map_quality.txt X1471T 18740
total_map_quality.txt X1471T 3382
total_map_quality.txt X1471T 49552
total_map_quality.txt X1471T 7393
total_map_quality.txt X1471T 7666
total_map_quality.txt X1471T 14733
total_map_quality.txt X1471T 24651
total_map_quality.txt X1471T 6641
total_map_quality.txt X1471T 63619
total_map_quality.txt X1471T 12198
total_map_quality.txt X1471T 1028028
total_map_quality.txt X1471T 14549
total_map_quality.txt X1471T 46347
total_map_quality.txt X1471T 37782
total_map_quality.txt X1471T 31631
total_map_quality.txt X1471T 108576
total_map_quality.txt X1471T 53049
total_map_quality.txt X1471T 125059
total_map_quality.txt X1471T 176326
total_map_quality.txt X1471T 167360
total_map_quality.txt X1471T 13157
total_map_quality.txt X1471T 692710
total_map_quality.txt X1471T 50840
total_map_quality.txt X1471T 69708
total_map_quality.txt X1471T 24019
total_map_quality.txt X1471T 51364
total_map_quality.txt X1471T 91626
total_map_quality.txt X1471T 9139
total_map_quality.txt X1471T 154747
total_map_quality.txt X1471T 10523
total_map_quality.txt X1471T 20071
total_map_quality.txt X1471T 19975
total_map_quality.txt X1471T 107629663
total_map_quality.txt X1471T 27448
total_map_quality.txt X1471T 12883
total_map_quality.txt X1471T 54118
total_map_quality.txt X1499N 5201460
total_map_quality.txt X1499N 20653
total_map_quality.txt X1499N 27757
total_map_quality.txt X1499N 9246
total_map_quality.txt X1499N 18851
total_map_quality.txt X1499N 24149
total_map_quality.txt X1499N 7859
total_map_quality.txt X1499N 43310
total_map_quality.txt X1499N 13700
total_map_quality.txt X1499N 19290
total_map_quality.txt X1499N 21049
total_map_quality.txt X1499N 32837
total_map_quality.txt X1499N 5714
total_map_quality.txt X1499N 44258
total_map_quality.txt X1499N 60628
total_map_quality.txt X1499N 77822
total_map_quality.txt X1499N 71399
total_map_quality.txt X1499N 136144
total_map_quality.txt X1499N 257880
total_map_quality.txt X1499N 8929
total_map_quality.txt X1499N 797110
total_map_quality.txt X1499N 6105
total_map_quality.txt X1499N 5744
total_map_quality.txt X1499N 44195
total_map_quality.txt X1499N 14853
total_map_quality.txt X1499N 17076
total_map_quality.txt X1499N 3016
total_map_quality.txt X1499N 46534
total_map_quality.txt X1499N 6149
total_map_quality.txt X1499N 6471
total_map_quality.txt X1499N 13795
total_map_quality.txt X1499N 22381
total_map_quality.txt X1499N 6288
total_map_quality.txt X1499N 58774
total_map_quality.txt X1499N 10554
total_map_quality.txt X1499N 935171
total_map_quality.txt X1499N 12768
total_map_quality.txt X1499N 41786
total_map_quality.txt X1499N 33137
total_map_quality.txt X1499N 28608
total_map_quality.txt X1499N 92109
total_map_quality.txt X1499N 47824
total_map_quality.txt X1499N 116961
total_map_quality.txt X1499N 159344
total_map_quality.txt X1499N 147965
total_map_quality.txt X1499N 11170
total_map_quality.txt X1499N 665802
total_map_quality.txt X1499N 36152
total_map_quality.txt X1499N 66269
total_map_quality.txt X1499N 22338
total_map_quality.txt X1499N 35967
total_map_quality.txt X1499N 84306
total_map_quality.txt X1499N 7666
total_map_quality.txt X1499N 138708
total_map_quality.txt X1499N 10741
total_map_quality.txt X1499N 17180
total_map_quality.txt X1499N 18763
total_map_quality.txt X1499N 100154157
total_map_quality.txt X1499N 26554
total_map_quality.txt X1499N 12765
total_map_quality.txt X1499N 51036
total_map_quality.txt X1499T 5318694
total_map_quality.txt X1499T 23746
total_map_quality.txt X1499T 29902
total_map_quality.txt X1499T 10157
total_map_quality.txt X1499T 20123
total_map_quality.txt X1499T 26989
total_map_quality.txt X1499T 8579
total_map_quality.txt X1499T 48708
total_map_quality.txt X1499T 14775
total_map_quality.txt X1499T 18759
total_map_quality.txt X1499T 21574
total_map_quality.txt X1499T 37192
total_map_quality.txt X1499T 6523
total_map_quality.txt X1499T 49950
total_map_quality.txt X1499T 67619
total_map_quality.txt X1499T 84151
total_map_quality.txt X1499T 78687
total_map_quality.txt X1499T 146811
total_map_quality.txt X1499T 291795
total_map_quality.txt X1499T 9697
total_map_quality.txt X1499T 878721
total_map_quality.txt X1499T 6939
total_map_quality.txt X1499T 6355
total_map_quality.txt X1499T 49513
total_map_quality.txt X1499T 16493
total_map_quality.txt X1499T 19190
total_map_quality.txt X1499T 3487
total_map_quality.txt X1499T 51580
total_map_quality.txt X1499T 6843
total_map_quality.txt X1499T 7232
total_map_quality.txt X1499T 14684
total_map_quality.txt X1499T 25438
total_map_quality.txt X1499T 6833
total_map_quality.txt X1499T 65342
total_map_quality.txt X1499T 11571
total_map_quality.txt X1499T 1055971
total_map_quality.txt X1499T 13751
total_map_quality.txt X1499T 46325
total_map_quality.txt X1499T 37121
total_map_quality.txt X1499T 30587
total_map_quality.txt X1499T 104406
total_map_quality.txt X1499T 52378
total_map_quality.txt X1499T 130087
total_map_quality.txt X1499T 178124
total_map_quality.txt X1499T 165690
total_map_quality.txt X1499T 11993
total_map_quality.txt X1499T 740543
total_map_quality.txt X1499T 44117
total_map_quality.txt X1499T 72162
total_map_quality.txt X1499T 23739
total_map_quality.txt X1499T 42273
total_map_quality.txt X1499T 93247
total_map_quality.txt X1499T 7745
total_map_quality.txt X1499T 156739
total_map_quality.txt X1499T 9953
total_map_quality.txt X1499T 18024
total_map_quality.txt X1499T 19580
total_map_quality.txt X1499T 109204374
total_map_quality.txt X1499T 29367
total_map_quality.txt X1499T 13834
total_map_quality.txt X1499T 56670
total_map_quality.txt X1530N 5607986
total_map_quality.txt X1530N 23929
total_map_quality.txt X1530N 30182
total_map_quality.txt X1530N 10194
total_map_quality.txt X1530N 21127
total_map_quality.txt X1530N 28778
total_map_quality.txt X1530N 8758
total_map_quality.txt X1530N 46549
total_map_quality.txt X1530N 15986
total_map_quality.txt X1530N 24591
total_map_quality.txt X1530N 24649
total_map_quality.txt X1530N 37678
total_map_quality.txt X1530N 6620
total_map_quality.txt X1530N 47534
total_map_quality.txt X1530N 65348
total_map_quality.txt X1530N 85918
total_map_quality.txt X1530N 79907
total_map_quality.txt X1530N 155129
total_map_quality.txt X1530N 291165
total_map_quality.txt X1530N 9481
total_map_quality.txt X1530N 844391
total_map_quality.txt X1530N 6716
total_map_quality.txt X1530N 6599
total_map_quality.txt X1530N 47059
total_map_quality.txt X1530N 16841
total_map_quality.txt X1530N 19169
total_map_quality.txt X1530N 3398
total_map_quality.txt X1530N 49050
total_map_quality.txt X1530N 7001
total_map_quality.txt X1530N 7335
total_map_quality.txt X1530N 14910
